,Time Stamp,temp,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
2,2021-01-09 02:00:00,28.3,58.75,19.7,11.3,1011.4,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4704.842
3,2021-01-09 03:00:00,27.3,61.35,20.349999999999998,9.7,1011.3,19.2,9.9,Clear,EST,N.Y.C.,61761,4605.4937
4,2021-01-09 04:00:00,26.6,62.56,21.15,7.8,1011.3,19.2,9.9,Clear,EST,N.Y.C.,61761,4570.6787
5,2021-01-09 05:00:00,26.4,62.0,21.150000000000002,7.4,1010.9,19.2,9.9,Clear,EST,N.Y.C.,61761,4568.4395
6,2021-01-09 06:00:00,25.8,60.61,20.8,10.0,1010.9,15.6,9.9,Clear,EST,N.Y.C.,61761,4653.248
7,2021-01-09 07:00:00,25.6,60.03,22.514285714285712,4.3,1011.3,15.6,9.9,Clear,EST,N.Y.C.,61761,4857.523
8,2021-01-09 08:00:00,26.0,58.81,23.0,9.8,1012.0,15.6,9.9,Clear,EST,N.Y.C.,61761,5026.554
9,2021-01-09 09:00:00,27.1,53.79,21.9,10.7,1012.4,10.5,9.9,Clear,EST,N.Y.C.,61761,5178.5684
10,2021-01-09 10:00:00,29.4,46.51,23.1,16.1,1012.5,15.6,9.9,Clear,EST,N.Y.C.,61761,5339.0127
11,2021-01-09 11:00:00,31.3,43.16,26.5,11.0,1011.8,70.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5433.5503
12,2021-01-09 12:00:00,34.2,42.64,33.1,11.6,1011.1,80.1,9.9,Partially cloudy,EST,N.Y.C.,61761,5503.9966
13,2021-01-09 13:00:00,35.4,42.77,29.6,15.0,1010.6,80.1,9.9,Partially cloudy,EST,N.Y.C.,61761,5531.555
14,2021-01-09 14:00:00,36.6,39.89,28.4,12.7,1011.1,95.7,9.9,Overcast,EST,N.Y.C.,61761,5478.172
15,2021-01-09 15:00:00,36.4,40.37,29.8,13.9,1011.5,95.7,9.9,Overcast,EST,N.Y.C.,61761,5550.9614
16,2021-01-09 16:00:00,36.0,42.1,20.8,10.9,1012.0,95.7,9.9,Overcast,EST,N.Y.C.,61761,5566.296
17,2021-01-09 17:00:00,35.9,42.02,16.1,7.8,1012.4,95.7,9.9,Overcast,EST,N.Y.C.,61761,5735.5723
18,2021-01-09 18:00:00,36.4,40.85,22.233333333333334,5.8,1012.9,95.7,9.9,Overcast,EST,N.Y.C.,61761,5805.6826
19,2021-01-09 19:00:00,36.6,41.21,19.358333333333334,4.8,1013.3,95.7,9.9,Overcast,EST,N.Y.C.,61761,5790.6865
20,2021-01-09 20:00:00,35.7,43.48,18.99791666666667,7.1,1013.9,95.7,9.9,Overcast,EST,N.Y.C.,61761,5635.5176
21,2021-01-09 21:00:00,35.4,43.43,19.722395833333334,9.6,1014.4,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5540.2876
22,2021-01-09 22:00:00,34.6,47.34,18.495729166666667,7.1,1015.0,19.2,9.9,Clear,EST,N.Y.C.,61761,5369.969
23,2021-01-09 23:00:00,33.4,51.11,18.3,9.7,1015.7,10.5,9.9,Clear,EST,N.Y.C.,61761,5193.54
0,2021-01-10 00:00:00,32.7,53.9,18.154531249999998,10.7,1016.1,19.2,9.9,Clear,EST,N.Y.C.,61761,4946.2715
1,2021-01-10 01:00:00,32.5,54.68,18.590052083333337,6.6,1016.5,15.6,9.9,Clear,EST,N.Y.C.,61761,4787.6567
2,2021-01-10 02:00:00,32.7,54.54,16.1,8.1,1017.3,15.6,9.9,Clear,EST,N.Y.C.,61761,4589.0425
3,2021-01-10 03:00:00,31.4,56.04,18.686145833333335,7.1,1018.1,19.2,9.9,Clear,EST,N.Y.C.,61761,4499.032
4,2021-01-10 04:00:00,31.4,54.32,18.81904947916667,6.7,1018.6,10.5,9.9,Clear,EST,N.Y.C.,61761,4438.7563
5,2021-01-10 05:00:00,30.7,55.25,21.9,3.6,1018.6,10.5,9.9,Clear,EST,N.Y.C.,61761,4442.785
6,2021-01-10 06:00:00,30.7,55.25,19.801731770833335,6.9,1019.4,10.5,9.9,Clear,EST,N.Y.C.,61761,4520.8
7,2021-01-10 07:00:00,30.1,56.01,20.173593750000002,6.5,1020.1,14.1,9.9,Clear,EST,N.Y.C.,61761,4652.7334
8,2021-01-10 08:00:00,29.7,57.35,20.625108506944446,4.7,1020.9,19.2,9.9,Clear,EST,N.Y.C.,61761,4781.1343
9,2021-01-10 09:00:00,31.0,54.41,20.200144675925927,6.7,1022.0,19.2,9.9,Clear,EST,N.Y.C.,61761,4933.3027
10,2021-01-10 10:00:00,33.0,52.55,20.33294897762346,10.2,1023.0,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5094.388
11,2021-01-10 11:00:00,34.2,49.77,20.386067386831275,6.6,1023.3,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5187.0874
12,2021-01-10 12:00:00,36.9,45.15,20.30638701346022,9.3,1022.8,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5298.0215
13,2021-01-10 13:00:00,39.1,41.9,20.341801125971653,8.4,1022.4,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5292.0425
14,2021-01-10 14:00:00,41.6,38.23,20.344751842087717,3.6,1022.2,19.2,9.9,Clear,EST,N.Y.C.,61761,5284.7236
15,2021-01-10 15:00:00,41.1,39.25,20.330979993839865,5.8,1022.6,14.1,9.9,Clear,EST,N.Y.C.,61761,5306.223
16,2021-01-10 16:00:00,40.9,38.29,20.339177653966413,5.2,1022.9,14.1,9.9,Clear,EST,N.Y.C.,61761,5374.3604
17,2021-01-10 17:00:00,39.5,42.15,20.338303163297997,2.2,1023.8,10.5,9.9,Clear,EST,N.Y.C.,61761,5559.779
18,2021-01-10 18:00:00,38.2,44.71,20.336153603701423,4.8,1024.5,10.5,9.9,Clear,EST,N.Y.C.,61761,5737.338
19,2021-01-10 19:00:00,37.7,46.38,20.337878140321944,2.7,1024.9,10.5,9.9,Clear,EST,N.Y.C.,61761,5688.7397
20,2021-01-10 20:00:00,37.1,48.35,20.33744496910712,5.7,1025.2,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5612.352
21,2021-01-10 21:00:00,34.4,56.09,20.33715890437683,5.6,1026.3,14.2,9.9,Clear,EST,N.Y.C.,61761,5512.2466
22,2021-01-10 22:00:00,33.6,57.53,20.337494004601965,5.5,1026.4,14.1,9.9,Clear,EST,N.Y.C.,61761,5356.262
23,2021-01-10 23:00:00,32.4,58.73,20.33736595936197,5.6,1026.1,14.1,9.9,Clear,EST,N.Y.C.,61761,5076.2954
0,2021-01-11 00:00:00,32.0,57.75,20.33733962278026,4.8,1026.4,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4853.8857
1,2021-01-11 01:00:00,30.4,62.99,20.337399862248066,4.7,1026.7,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,4706.46
2,2021-01-11 02:00:00,30.1,63.67,20.337368481463432,4.5,1026.5,14.1,9.9,Clear,EST,N.Y.C.,61761,4549.511
3,2021-01-11 03:00:00,29.5,65.38,20.33736932216392,5.1,1026.5,14.1,9.9,Clear,EST,N.Y.C.,61761,4481.929
4,2021-01-11 04:00:00,28.8,67.31,20.33737922195847,4.6,1026.2,14.1,9.9,Clear,EST,N.Y.C.,61761,4463.6216
5,2021-01-11 05:00:00,29.1,66.49,20.33737234186194,0.0,1026.8,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,4549.7827
6,2021-01-11 06:00:00,29.1,69.09,20.337373628661442,2.8,1027.1,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4850.779
7,2021-01-11 07:00:00,28.6,70.07,20.337375064160614,1.8,1026.9,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5226.8477
8,2021-01-11 08:00:00,29.1,69.51,20.337373678228,0.8,1026.6,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5669.1035
9,2021-01-11 09:00:00,29.8,67.88,20.33737412368335,4.3,1027.0,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5961.536
10,2021-01-11 10:00:00,31.5,64.85,20.337374288690654,5.4,1027.1,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6082.63
11,2021-01-11 11:00:00,31.8,64.31,20.337374030200667,4.4,1026.5,40.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6171.907
12,2021-01-11 12:00:00,34.3,59.6,20.337374147524887,0.0,1024.8,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6197.5933
13,2021-01-11 13:00:00,33.3,60.92,20.337374155472066,6.6,1024.7,100.0,9.9,Overcast,EST,N.Y.C.,61761,6216.585
14,2021-01-11 14:00:00,36.4,55.11,20.337374111065873,1.8,1024.2,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6146.379
15,2021-01-11 15:00:00,36.4,55.08,20.337374138020945,0.0,1023.6,97.5,9.9,Overcast,EST,N.Y.C.,61761,6151.1553
16,2021-01-11 16:00:00,37.3,55.65,20.33737413485296,4.5,1023.0,65.0,9.9,Partially cloudy,EST,N.Y.C.,61761,6255.0635
17,2021-01-11 17:00:00,37.3,56.26,20.337374127979928,0.5,1022.9,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,6317.726
18,2021-01-11 18:00:00,36.4,55.99,20.337374133617946,1.3,1022.7,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,6380.275
19,2021-01-11 19:00:00,36.1,60.92,20.337374132150277,2.6,1022.6,27.9,9.9,Partially cloudy,EST,N.Y.C.,61761,6195.0996
20,2021-01-11 20:00:00,36.3,61.63,20.33737413124938,0.0,1022.7,19.2,9.9,Clear,EST,N.Y.C.,61761,6014.3164
21,2021-01-11 21:00:00,35.7,61.46,20.337374132339203,0.0,1022.2,19.2,9.9,Clear,EST,N.Y.C.,61761,5756.29
22,2021-01-11 22:00:00,34.7,66.3,20.337374131912952,0.8,1021.8,8.0,9.9,Clear,EST,N.Y.C.,61761,5529.602
23,2021-01-11 23:00:00,35.2,64.58,20.337374131833844,3.1,1021.5,10.5,9.9,Clear,EST,N.Y.C.,61761,5195.8516
0,2021-01-12 00:00:00,35.3,58.78,20.337374132028668,3.1,1021.0,10.5,9.9,Clear,EST,N.Y.C.,61761,4881.0674
1,2021-01-12 01:00:00,34.7,60.74,20.337374131925156,4.1,1020.6,10.5,9.9,Clear,EST,N.Y.C.,61761,4645.911
2,2021-01-12 02:00:00,35.3,60.56,20.337374131929224,4.5,1020.8,10.5,9.9,Clear,EST,N.Y.C.,61761,4517.5054
3,2021-01-12 03:00:00,33.8,63.65,20.337374131961017,4.4,1020.6,10.5,9.9,Clear,EST,N.Y.C.,61761,4446.4717
4,2021-01-12 04:00:00,33.5,64.87,20.337374131938464,7.1,1020.1,10.5,9.9,Clear,EST,N.Y.C.,61761,4424.6323
5,2021-01-12 05:00:00,33.4,66.08,20.337374131942898,4.6,1020.1,10.5,9.9,Clear,EST,N.Y.C.,61761,4483.5576
6,2021-01-12 06:00:00,32.8,67.03,20.33737413194746,7.1,1020.2,10.5,9.2,Clear,EST,N.Y.C.,61761,4747.2515
7,2021-01-12 07:00:00,33.5,65.59,20.33737413194294,6.6,1020.4,15.6,9.2,Clear,EST,N.Y.C.,61761,5172.495
8,2021-01-12 08:00:00,33.0,67.06,20.337374131944433,5.2,1020.2,10.5,7.8,Clear,EST,N.Y.C.,61761,5582.0103
9,2021-01-12 09:00:00,34.8,63.65,20.337374131944944,6.6,1020.9,10.5,7.7,Clear,EST,N.Y.C.,61761,5778.6377
10,2021-01-12 10:00:00,36.8,58.94,20.337374131944106,2.6,1021.1,10.5,8.6,Clear,EST,N.Y.C.,61761,5879.3726
11,2021-01-12 11:00:00,39.4,52.15,20.337374131944497,7.4,1020.4,14.1,8.8,Clear,EST,N.Y.C.,61761,5952.7393
12,2021-01-12 12:00:00,41.9,46.29,20.337374131944514,6.2,1019.3,20.3,8.8,Partially cloudy,EST,N.Y.C.,61761,5906.1167
13,2021-01-12 13:00:00,44.3,41.87,20.337374131944372,4.3,1018.7,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5867.1035
14,2021-01-12 14:00:00,44.0,40.84,20.33737413194446,3.4,1018.5,14.1,9.9,Clear,EST,N.Y.C.,61761,5843.8213
15,2021-01-12 15:00:00,43.6,41.45,20.337374131944447,3.1,1018.1,14.1,9.9,Clear,EST,N.Y.C.,61761,5850.357
16,2021-01-12 16:00:00,43.2,41.99,20.337374131944426,3.9,1017.8,10.5,9.9,Clear,EST,N.Y.C.,61761,5894.671
17,2021-01-12 17:00:00,42.2,45.78,20.337374131944443,5.0,1017.7,14.1,9.9,Clear,EST,N.Y.C.,61761,6034.754
18,2021-01-12 18:00:00,39.7,54.2,20.33737413194444,3.1,1017.9,14.1,9.9,Clear,EST,N.Y.C.,61761,6239.2007
19,2021-01-12 19:00:00,39.5,53.57,20.33737413194444,5.4,1018.3,19.2,9.9,Clear,EST,N.Y.C.,61761,6036.7764
20,2021-01-12 20:00:00,38.1,55.2,20.337374131944443,4.7,1018.7,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5855.801
21,2021-01-12 21:00:00,38.5,53.8,20.33737413194444,5.6,1018.6,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5637.657
22,2021-01-12 22:00:00,37.3,57.11,20.337374131944443,4.3,1018.8,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5398.0664
23,2021-01-12 23:00:00,37.3,54.53,20.337374131944443,5.6,1018.8,19.2,9.9,Clear,EST,N.Y.C.,61761,5076.8643
0,2021-01-13 00:00:00,36.5,56.14,20.337374131944443,1.8,1018.5,46.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4749.071
1,2021-01-13 01:00:00,35.8,61.86,20.337374131944443,2.1,1018.2,81.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4586.047
2,2021-01-13 02:00:00,36.6,58.46,20.337374131944443,0.0,1018.1,100.0,9.2,Overcast,EST,N.Y.C.,61761,4428.543
3,2021-01-13 03:00:00,36.6,59.32,20.337374131944443,0.8,1018.1,100.0,9.9,Overcast,EST,N.Y.C.,61761,4317.324
4,2021-01-13 04:00:00,36.3,57.43,20.337374131944443,6.1,1018.0,100.0,9.9,Overcast,EST,N.Y.C.,61761,4305.3174
5,2021-01-13 05:00:00,37.3,55.19,20.337374131944443,1.8,1018.0,100.0,9.2,Overcast,EST,N.Y.C.,61761,4384.549
6,2021-01-13 06:00:00,37.3,54.57,20.337374131944443,0.0,1017.9,100.0,9.2,Overcast,EST,N.Y.C.,61761,4661.4004
7,2021-01-13 07:00:00,37.3,54.18,20.337374131944443,0.0,1018.1,100.0,9.2,Overcast,EST,N.Y.C.,61761,5051.689
8,2021-01-13 08:00:00,37.8,55.06,20.337374131944443,0.8,1017.9,100.0,8.8,Overcast,EST,N.Y.C.,61761,5438.3774
9,2021-01-13 09:00:00,38.8,50.9,20.337374131944443,2.2,1018.3,98.2,8.8,Overcast,EST,N.Y.C.,61761,5738.962
10,2021-01-13 10:00:00,40.2,50.27,20.337374131944443,3.2,1018.3,98.2,7.8,Overcast,EST,N.Y.C.,61761,5871.776
11,2021-01-13 11:00:00,41.0,48.26,20.428030598958333,5.5,1017.2,98.2,8.6,Overcast,EST,N.Y.C.,61761,5853.179
12,2021-01-13 12:00:00,42.4,45.39,20.450694715711805,8.0,1015.9,98.2,8.8,Overcast,EST,N.Y.C.,61761,5875.3184
13,2021-01-13 13:00:00,43.3,44.16,20.543219889322916,5.8,1015.0,88.9,8.8,Partially cloudy,EST,N.Y.C.,61761,5855.462
14,2021-01-13 14:00:00,43.3,45.53,20.58438904079861,7.5,1014.3,90.6,8.8,Overcast,EST,N.Y.C.,61761,5849.009
15,2021-01-13 15:00:00,42.6,46.13,20.7,10.4,1014.1,100.0,9.2,Overcast,EST,N.Y.C.,61761,5834.961
16,2021-01-13 16:00:00,40.7,51.08,20.65690223253038,7.5,1014.1,65.0,8.8,Partially cloudy,EST,N.Y.C.,61761,5951.742
17,2021-01-13 17:00:00,40.4,51.86,20.8,12.4,1014.0,88.9,8.8,Partially cloudy,EST,N.Y.C.,61761,6080.698
18,2021-01-13 18:00:00,40.2,52.73,20.71896741084346,9.1,1013.8,65.0,9.2,Partially cloudy,EST,N.Y.C.,61761,6173.8013
19,2021-01-13 19:00:00,39.2,54.88,20.725289881124613,7.1,1013.5,34.2,9.2,Partially cloudy,EST,N.Y.C.,61761,6012.8467
20,2021-01-13 20:00:00,39.2,56.73,20.748085763989355,0.8,1013.4,50.8,9.2,Partially cloudy,EST,N.Y.C.,61761,5799.728
21,2021-01-13 21:00:00,39.8,55.99,20.730781018652475,5.2,1013.3,88.9,9.2,Partially cloudy,EST,N.Y.C.,61761,5566.4688
22,2021-01-13 22:00:00,40.6,54.63,20.734718887922146,5.2,1013.0,88.9,9.0,Partially cloudy,EST,N.Y.C.,61761,5340.4023
23,2021-01-13 23:00:00,40.6,56.58,20.73786189018799,1.1,1012.6,91.4,9.0,Overcast,EST,N.Y.C.,61761,5023.8516
0,2021-01-14 00:00:00,41.5,56.43,20.7344539322542,1.6,1012.2,100.0,9.7,Overcast,EST,N.Y.C.,61761,4710.168
1,2021-01-14 01:00:00,39.6,64.36,20.735678236788115,4.4,1011.5,91.4,9.9,Overcast,EST,N.Y.C.,61761,4492.826
2,2021-01-14 02:00:00,39.7,62.61,20.735998019743434,1.3,1011.2,36.7,9.9,Partially cloudy,EST,N.Y.C.,61761,4351.5503
3,2021-01-14 03:00:00,39.1,65.95,20.73537672959525,0.0,1010.9,38.4,9.2,Partially cloudy,EST,N.Y.C.,61761,4294.299
4,2021-01-14 04:00:00,38.7,65.65,20.73568432870893,2.9,1010.3,38.4,9.2,Partially cloudy,EST,N.Y.C.,61761,4253.6836
5,2021-01-14 05:00:00,39.1,65.14,20.735686359349202,1.6,1010.4,38.4,9.2,Partially cloudy,EST,N.Y.C.,61761,4306.3833
6,2021-01-14 06:00:00,39.1,66.09,20.735582472551126,1.6,1010.5,97.5,8.8,Overcast,EST,N.Y.C.,61761,4589.792
7,2021-01-14 07:00:00,39.7,67.92,20.73565105353642,1.5,1010.7,66.7,8.8,Partially cloudy,EST,N.Y.C.,61761,5030.0913
8,2021-01-14 08:00:00,39.0,69.83,20.73563996181225,2.6,1010.8,95.7,7.2,Overcast,EST,N.Y.C.,61761,5428.404
9,2021-01-14 09:00:00,41.9,64.62,20.7356244959666,3.4,1010.8,34.2,7.0,Partially cloudy,EST,N.Y.C.,61761,5614.3877
10,2021-01-14 10:00:00,43.8,59.24,20.735638503771757,1.3,1010.7,29.5,7.0,Partially cloudy,EST,N.Y.C.,61761,5661.489
11,2021-01-14 11:00:00,44.7,55.77,20.73563432051687,4.5,1010.3,34.2,6.7,Partially cloudy,EST,N.Y.C.,61761,5714.101
12,2021-01-14 12:00:00,46.3,52.5,20.735632440085073,2.8,1009.2,100.0,6.7,Overcast,EST,N.Y.C.,61761,5752.928
13,2021-01-14 13:00:00,47.9,49.2,20.735635088124567,1.1,1008.7,100.0,6.8,Overcast,EST,N.Y.C.,61761,5746.3203
14,2021-01-14 14:00:00,48.5,46.39,20.735633949575504,1.8,1008.4,50.8,8.1,Partially cloudy,EST,N.Y.C.,61761,5736.792
15,2021-01-14 15:00:00,49.3,44.37,20.735633825928378,1.5,1008.5,85.7,8.7,Partially cloudy,EST,N.Y.C.,61761,5674.9653
16,2021-01-14 16:00:00,49.0,44.8,20.73563428787615,2.1,1008.5,47.7,8.6,Partially cloudy,EST,N.Y.C.,61761,5733.215
17,2021-01-14 17:00:00,47.3,49.24,20.735634021126675,3.9,1008.9,95.7,8.3,Overcast,EST,N.Y.C.,61761,5897.1494
18,2021-01-14 18:00:00,46.2,53.72,20.735634044977065,5.0,1009.8,88.9,9.2,Partially cloudy,EST,N.Y.C.,61761,5989.9365
19,2021-01-14 19:00:00,45.2,60.19,20.735634117993296,5.1,1010.2,95.7,9.2,Overcast,EST,N.Y.C.,61761,5844.1396
20,2021-01-14 20:00:00,44.0,63.17,20.735634061365676,5.1,1010.7,65.0,9.2,Partially cloudy,EST,N.Y.C.,61761,5716.8643
21,2021-01-14 21:00:00,42.8,65.48,20.735634074778677,4.3,1011.3,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5496.3887
22,2021-01-14 22:00:00,41.9,68.3,20.735634084712547,6.1,1011.7,25.4,9.0,Partially cloudy,EST,N.Y.C.,61761,5269.627
23,2021-01-14 23:00:00,42.0,68.65,20.735634073618968,2.0,1012.2,34.2,9.7,Partially cloudy,EST,N.Y.C.,61761,4976.7983
0,2021-01-15 00:00:00,40.7,71.24,20.7356340777034,2.2,1012.3,34.2,9.7,Partially cloudy,EST,N.Y.C.,61761,4677.34
1,2021-01-15 01:00:00,39.3,73.77,20.735634078678302,4.0,1012.4,34.2,9.0,Partially cloudy,EST,N.Y.C.,61761,4477.175
2,2021-01-15 02:00:00,39.0,75.69,20.735634076666887,4.8,1012.9,34.2,8.3,Partially cloudy,EST,N.Y.C.,61761,4322.769
3,2021-01-15 03:00:00,39.4,75.93,20.73563407768286,2.6,1014.0,25.4,8.2,Partially cloudy,EST,N.Y.C.,61761,4228.883
4,2021-01-15 04:00:00,39.0,75.69,20.735634077676014,4.9,1014.1,19.2,8.2,Clear,EST,N.Y.C.,61761,4198.759
5,2021-01-15 05:00:00,38.5,78.18,20.735634077341917,7.7,1013.8,30.5,7.4,Partially cloudy,EST,N.Y.C.,61761,4289.7275
6,2021-01-15 06:00:00,37.1,83.9,20.735634077566928,7.1,1014.4,27.9,7.3,Partially cloudy,EST,N.Y.C.,61761,4564.9956
7,2021-01-15 07:00:00,37.5,83.78,20.735634077528285,6.1,1014.4,88.9,6.7,Partially cloudy,EST,N.Y.C.,61761,4994.617
8,2021-01-15 08:00:00,38.4,85.37,20.735634077479045,8.8,1015.1,100.0,3.2,Overcast,EST,N.Y.C.,61761,5379.541
9,2021-01-15 09:00:00,39.1,85.72,20.476725558143567,8.0,1016.0,100.0,2.7,Overcast,EST,N.Y.C.,61761,5700.9355
10,2021-01-15 10:00:00,40.3,85.11,20.26959874263018,12.1,1016.2,100.0,3.2,Overcast,EST,N.Y.C.,61761,5790.069
11,2021-01-15 11:00:00,39.8,84.16,20.176391675650557,12.1,1016.3,100.0,3.3,Overcast,EST,N.Y.C.,61761,5930.921
12,2021-01-15 12:00:00,40.5,83.82,20.753785996070718,11.1,1015.1,100.0,4.2,Overcast,EST,N.Y.C.,61761,5928.5977
13,2021-01-15 13:00:00,41.6,78.52,19.7,11.0,1014.0,100.0,5.6,Overcast,EST,N.Y.C.,61761,5927.5107
14,2021-01-15 14:00:00,41.9,79.79,19.7,13.2,1013.0,100.0,6.6,Overcast,EST,N.Y.C.,61761,5915.0273
15,2021-01-15 15:00:00,43.6,77.87,21.6219694280101,8.3,1013.0,100.0,7.1,Overcast,EST,N.Y.C.,61761,5950.9336
16,2021-01-15 16:00:00,45.2,75.01,24.2,10.0,1012.4,100.0,7.4,Overcast,EST,N.Y.C.,61761,5966.618
17,2021-01-15 17:00:00,46.5,75.27,16.8,10.0,1013.7,100.0,9.7,Overcast,EST,N.Y.C.,61761,6026.3467
18,2021-01-15 18:00:00,46.5,77.47,27.7,9.7,1013.3,100.0,9.9,Overcast,EST,N.Y.C.,61761,6043.8257
19,2021-01-15 19:00:00,46.3,77.9,22.5,12.5,1012.4,100.0,9.0,Overcast,EST,N.Y.C.,61761,5837.7275
20,2021-01-15 20:00:00,46.3,77.9,20.3,13.3,1011.7,100.0,9.7,Overcast,EST,N.Y.C.,61761,5676.657
21,2021-01-15 21:00:00,44.2,85.6,21.9,11.4,1010.2,100.0,8.6,"Rain, Overcast",EST,N.Y.C.,61761,5399.041
22,2021-01-15 22:00:00,44.1,86.69,17.2,11.8,1009.1,100.0,3.2,"Rain, Overcast",EST,N.Y.C.,61761,5246.754
23,2021-01-15 23:00:00,43.5,88.54,21.9,8.1,1007.7,100.0,3.1,"Rain, Overcast",EST,N.Y.C.,61761,4999.5938
0,2021-01-16 00:00:00,44.9,89.78,19.2,8.6,1007.7,100.0,6.9,"Rain, Overcast",EST,N.Y.C.,61761,4699.3745
1,2021-01-16 01:00:00,45.8,87.3,29.5,11.6,1005.8,100.0,9.4,"Rain, Overcast",EST,N.Y.C.,61761,4520.0376
2,2021-01-16 02:00:00,43.0,90.61,23.5,11.8,1004.6,100.0,8.4,"Rain, Overcast",EST,N.Y.C.,61761,4504.6562
3,2021-01-16 03:00:00,41.9,90.12,30.2,18.6,1003.6,100.0,2.6,"Rain, Overcast",EST,N.Y.C.,61761,4414.3145
4,2021-01-16 04:00:00,41.8,89.96,26.7,17.1,1002.2,100.0,5.5,"Rain, Overcast",EST,N.Y.C.,61761,4357.0747
5,2021-01-16 05:00:00,41.6,87.38,29.5,10.2,1000.7,100.0,5.1,"Rain, Overcast",EST,N.Y.C.,61761,4376.569
6,2021-01-16 06:00:00,41.4,90.0,18.3,12.2,999.4,100.0,8.4,"Rain, Overcast",EST,N.Y.C.,61761,4486.3413
7,2021-01-16 07:00:00,42.2,88.0,24.833333333333332,7.4,997.6,100.0,9.9,"Rain, Overcast",EST,N.Y.C.,61761,4479.6074
8,2021-01-16 08:00:00,41.9,90.44,24.21111111111111,5.3,996.9,100.0,9.9,Overcast,EST,N.Y.C.,61761,4632.7373
9,2021-01-16 09:00:00,41.6,87.88,22.448148148148146,8.1,997.1,100.0,9.6,Overcast,EST,N.Y.C.,61761,4830.433
10,2021-01-16 10:00:00,42.9,85.64,23.623148148148147,2.2,996.9,100.0,9.9,Overcast,EST,N.Y.C.,61761,4983.192
11,2021-01-16 11:00:00,44.7,82.93,22.69648148148148,6.2,996.4,97.5,9.9,Overcast,EST,N.Y.C.,61761,5059.147
12,2021-01-16 12:00:00,45.8,80.62,22.07796296296296,8.8,995.0,97.5,9.9,Overcast,EST,N.Y.C.,61761,5165.5366
13,2021-01-16 13:00:00,46.5,76.74,22.228227513227516,10.2,994.0,95.7,9.9,Overcast,EST,N.Y.C.,61761,5184.0225
14,2021-01-16 14:00:00,46.7,71.71,23.0,11.1,994.0,80.1,9.9,Partially cloudy,EST,N.Y.C.,61761,5154.968
15,2021-01-16 15:00:00,45.8,65.91,20.2,12.7,994.2,95.7,9.9,Overcast,EST,N.Y.C.,61761,5162.171
16,2021-01-16 16:00:00,44.7,60.84,20.5,12.7,994.7,95.7,9.9,Overcast,EST,N.Y.C.,61761,5192.2827
17,2021-01-16 17:00:00,43.7,62.13,23.5,12.2,995.3,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5332.867
18,2021-01-16 18:00:00,42.6,60.61,20.9,9.4,996.1,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5452.339
19,2021-01-16 19:00:00,41.3,61.86,24.2,11.2,996.6,50.8,9.9,Partially cloudy,EST,N.Y.C.,61761,5470.214
20,2021-01-16 20:00:00,40.2,61.46,23.3,10.0,996.7,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5419.7793
21,2021-01-16 21:00:00,39.7,59.66,24.2,10.0,996.7,50.8,9.9,Partially cloudy,EST,N.Y.C.,61761,5275.1724
22,2021-01-16 22:00:00,39.2,56.73,20.8,7.7,996.6,10.5,9.9,Clear,EST,N.Y.C.,61761,5116.2563
23,2021-01-16 23:00:00,38.6,57.95,25.3,8.5,996.7,10.5,9.9,Clear,EST,N.Y.C.,61761,4933.1406
0,2021-01-17 00:00:00,37.7,59.83,24.2,15.0,997.1,10.5,9.9,Clear,EST,N.Y.C.,61761,4720.082
1,2021-01-17 01:00:00,37.7,59.44,23.0,14.6,998.3,6.1,9.9,Clear,EST,N.Y.C.,61761,4525.342
