,Time Stamp,temp,feelslike,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
14,2018-10-23 14:00:00,52.24444444444444,51.91111111111111,47.74,23.0,10.3,1013.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,5926.8
15,2018-10-23 15:00:00,52.51851851851852,52.28024691358024,43.12,20.8,12.8,1013.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,5907.5
16,2018-10-23 16:00:00,52.967901234567904,52.79259259259259,37.15,25.3,12.0,1012.4,14.1,9.9,Clear,EDT,N.Y.C.,61761,5995.9
17,2018-10-23 17:00:00,53.269958847736625,53.145953360768175,35.52,20.8,12.9,1012.3,80.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6066.0
18,2018-10-23 18:00:00,53.644170096021945,53.50068587105624,36.6,26.302525545497502,13.7,1012.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,6113.1
19,2018-10-23 19:00:00,57.7,57.7,50.94,28.1,14.2,1014.3,95.7,9.9,Overcast,EDT,N.Y.C.,61761,5998.8
20,2018-10-23 20:00:00,54.6,54.6,54.72,27.1,15.2,1015.1,44.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5854.5
21,2018-10-23 21:00:00,53.5,53.5,53.69,27.735126277274873,15.5,1015.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5648.0
22,2018-10-23 22:00:00,52.5,52.5,55.77,27.90655484870345,13.0,1015.8,4.4,9.9,Clear,EDT,N.Y.C.,61761,5339.6
23,2018-10-23 23:00:00,51.6,51.6,57.32,25.3,16.8,1015.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,4982.4
0,2018-10-24 00:00:00,50.5,50.5,60.14,22.9,14.3,1015.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,4581.2
1,2018-10-24 01:00:00,49.2,44.2,62.48,23.0,12.8,1015.5,0.0,9.9,Clear,EDT,N.Y.C.,61761,4282.5
2,2018-10-24 02:00:00,48.2,43.4,64.78,27.868651482189442,11.3,1015.5,0.0,9.9,Clear,EDT,N.Y.C.,61761,4152.4
3,2018-10-24 03:00:00,48.1,43.2,65.13,19.7,11.5,1015.7,4.4,9.9,Clear,EDT,N.Y.C.,61761,4027.6
4,2018-10-24 04:00:00,47.1,41.6,64.3,27.74136435629473,12.6,1015.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,3995.7
5,2018-10-24 05:00:00,46.8,40.5,62.86,27.850455265385644,15.0,1015.5,77.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4100.2
6,2018-10-24 06:00:00,47.1,40.7,60.54,32.5,15.9,1015.7,87.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,4479.2
7,2018-10-24 07:00:00,46.2,40.0,58.48,30.7,14.1,1016.1,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5087.1
8,2018-10-24 08:00:00,46.3,40.1,58.63,30.2,14.4,1016.5,80.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5550.0
9,2018-10-24 09:00:00,47.4,41.0,59.92,25.3,16.3,1017.3,50.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5815.4
10,2018-10-24 10:00:00,48.7,42.6,56.97,26.8,16.8,1017.9,14.1,9.9,Clear,EDT,N.Y.C.,61761,5911.7
11,2018-10-24 11:00:00,50.6,50.6,52.72,30.4,17.0,1018.2,70.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5950.0
12,2018-10-24 12:00:00,52.5,52.5,49.61,31.5,24.2,1018.2,82.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5923.1
13,2018-10-24 13:00:00,51.9,51.9,47.31,31.4,21.7,1018.0,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5941.3
14,2018-10-24 14:00:00,53.4,53.4,44.4,34.8,25.5,1017.7,82.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5897.6
15,2018-10-24 15:00:00,53.9,53.9,43.68,33.0,18.7,1017.8,58.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5886.6
16,2018-10-24 16:00:00,53.6,53.6,44.1,29.6,20.3,1017.9,27.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5933.3
17,2018-10-24 17:00:00,53.5,53.5,43.39,28.9,16.4,1018.4,44.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5978.9
18,2018-10-24 18:00:00,53.1,53.1,41.74,26.4,16.3,1019.0,58.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6035.3
19,2018-10-24 19:00:00,52.2,52.2,44.2,25.822222222222223,12.4,1019.7,89.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6029.9
20,2018-10-24 20:00:00,50.3,50.3,47.28,26.4,17.9,1020.5,65.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5892.4
21,2018-10-24 21:00:00,48.2,42.5,56.08,20.8,14.7,1021.0,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5693.9
22,2018-10-24 22:00:00,47.3,41.0,61.33,24.4679012345679,15.8,1021.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,5391.0
23,2018-10-24 23:00:00,46.3,40.1,64.73,25.1,14.5,1021.5,65.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5084.0
0,2018-10-25 00:00:00,45.3,38.4,65.73,27.7,15.8,1021.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,4683.9
1,2018-10-25 01:00:00,45.3,37.6,58.86,28.1,19.3,1021.7,4.4,9.9,Clear,EDT,N.Y.C.,61761,4369.6
2,2018-10-25 02:00:00,44.4,37.8,61.54,20.8,13.9,1021.5,4.4,9.9,Clear,EDT,N.Y.C.,61761,4224.1
3,2018-10-25 03:00:00,43.4,37.1,64.02,23.0,12.3,1020.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,4134.9
4,2018-10-25 04:00:00,43.2,36.8,62.83,24.099999999999998,12.1,1020.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,4108.4
5,2018-10-25 05:00:00,42.4,35.9,65.81,23.74,12.1,1020.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,4196.2
6,2018-10-25 06:00:00,42.4,37.5,67.11,23.476,8.0,1020.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,4585.2
7,2018-10-25 07:00:00,41.8,36.5,67.05,23.16773333333333,8.6,1020.5,6.1,9.9,Clear,EDT,N.Y.C.,61761,5195.1
8,2018-10-25 08:00:00,41.5,35.4,65.6,23.32558222222222,10.3,1020.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,5618.4
9,2018-10-25 09:00:00,42.9,37.0,62.04,25.3,10.7,1021.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,5856.9
10,2018-10-25 10:00:00,44.9,38.5,54.02,20.5,13.4,1020.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,6021.4
11,2018-10-25 11:00:00,45.9,39.1,51.62,26.4,16.1,1020.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,6003.2
12,2018-10-25 12:00:00,48.5,43.0,47.56,24.2,13.7,1019.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,6031.0
13,2018-10-25 13:00:00,49.5,43.3,43.46,23.0,17.9,1018.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,6014.2
14,2018-10-25 14:00:00,49.9,44.3,42.81,20.8,15.6,1017.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,5974.0
15,2018-10-25 15:00:00,50.8,50.8,41.38,23.0,13.9,1017.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,5944.0
16,2018-10-25 16:00:00,50.8,50.8,41.73,24.2,15.5,1017.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,6002.6
17,2018-10-25 17:00:00,49.7,43.8,43.37,22.885714285714283,17.4,1017.5,19.2,9.9,Clear,EDT,N.Y.C.,61761,6045.3
18,2018-10-25 18:00:00,48.5,43.0,45.72,25.3,14.1,1017.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6083.2
19,2018-10-25 19:00:00,46.7,40.5,51.29,22.647619047619045,14.5,1018.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6063.2
20,2018-10-25 20:00:00,45.2,40.0,52.96,22.955555555555552,10.5,1018.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5932.0
21,2018-10-25 21:00:00,44.5,39.0,53.94,22.948148148148146,10.8,1019.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5743.4
22,2018-10-25 22:00:00,43.5,37.2,56.12,22.7395061728395,12.2,1019.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5483.8
23,2018-10-25 23:00:00,42.6,35.3,56.32,22.71513815402704,14.5,1019.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5120.1
0,2018-10-26 00:00:00,42.2,35.3,54.35,19.7,12.8,1019.6,19.2,9.9,Clear,EDT,N.Y.C.,61761,4710.6
1,2018-10-26 01:00:00,41.5,35.3,56.72,22.21166960611405,10.3,1019.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4450.3
2,2018-10-26 02:00:00,40.9,35.3,57.9,22.062892416225747,8.9,1019.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4272.4
3,2018-10-26 03:00:00,40.2,35.5,61.75,21.104867724867727,6.7,1019.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4183.9
4,2018-10-26 04:00:00,40.1,35.8,62.85,20.832427983539095,6.0,1019.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4153.2
5,2018-10-26 05:00:00,39.0,34.2,67.13,20.518642955124438,6.5,1018.9,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4239.9
6,2018-10-26 06:00:00,38.8,35.0,67.09,20.655083447645175,5.2,1019.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4588.7
7,2018-10-26 07:00:00,38.8,34.6,69.03,20.3956524212337,5.6,1019.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5210.4
8,2018-10-26 08:00:00,40.3,40.3,66.71,20.117779088735023,2.4,1020.2,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5666.2
9,2018-10-26 09:00:00,41.5,41.5,61.92,20.71708369946821,2.0,1020.9,95.7,9.9,Overcast,EDT,N.Y.C.,61761,5943.8
10,2018-10-26 10:00:00,42.8,42.8,62.02,22.25053020152582,2.7,1021.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6116.5
11,2018-10-26 11:00:00,44.3,44.3,58.14,23.881792095400883,2.0,1020.7,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6090.3
12,2018-10-26 12:00:00,46.3,45.2,56.08,25.356283750636365,3.4,1020.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6060.1
13,2018-10-26 13:00:00,47.2,46.1,54.37,26.92940625779693,3.4,1020.3,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6038.1
14,2018-10-26 14:00:00,48.6,46.4,54.9,28.719591333735682,5.4,1019.4,69.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6018.0
15,2018-10-26 15:00:00,49.6,48.2,51.72,30.07981566454582,4.3,1019.1,92.5,4.5,Overcast,EDT,N.Y.C.,61761,5986.2
16,2018-10-26 16:00:00,49.8,47.7,58.8,31.35477779300826,5.4,1019.3,100.0,9.9,Overcast,EDT,N.Y.C.,61761,6025.0
17,2018-10-26 17:00:00,49.1,46.2,63.97,32.21599165331487,6.8,1018.7,96.7,9.9,Overcast,EDT,N.Y.C.,61761,6051.7
18,2018-10-26 18:00:00,48.3,44.3,67.78,33.062473918900096,8.9,1018.9,99.2,9.9,Overcast,EDT,N.Y.C.,61761,6073.1
19,2018-10-26 19:00:00,48.0,44.4,67.09,33.75486178608851,7.8,1018.6,100.0,9.9,Overcast,EDT,N.Y.C.,61761,6018.6
20,2018-10-26 20:00:00,48.1,43.7,67.58,34.053773378658754,9.8,1018.1,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5834.2
21,2018-10-26 21:00:00,48.3,43.7,67.38,34.17062518578792,10.5,1017.7,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5636.5
22,2018-10-26 22:00:00,47.9,43.0,67.56,17.2,11.5,1017.5,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5419.7
23,2018-10-26 23:00:00,47.4,41.7,65.26,33.88708671347177,13.5,1017.2,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5114.4
0,2018-10-27 00:00:00,47.4,42.1,64.74,33.517445098286046,12.2,1016.8,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4761.6
1,2018-10-27 01:00:00,46.5,40.4,71.36,33.310405926191116,14.2,1015.9,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4507.5
2,2018-10-27 02:00:00,45.0,38.0,80.33,33.12545925755378,15.8,1015.8,100.0,7.3,"Rain, Overcast",EDT,N.Y.C.,61761,4294.9
3,2018-10-27 03:00:00,44.4,37.4,86.78,32.41834987481261,15.5,1015.2,100.0,7.2,"Rain, Overcast",EDT,N.Y.C.,61761,4203.8
4,2018-10-27 04:00:00,45.2,37.5,92.08,25.3,19.3,1013.8,100.0,5.6,"Rain, Overcast",EDT,N.Y.C.,61761,4159.9
5,2018-10-27 05:00:00,46.3,38.3,90.99,33.1,22.4,1012.1,100.0,4.5,"Rain, Overcast",EDT,N.Y.C.,61761,4163.0
6,2018-10-27 06:00:00,46.5,38.4,91.29,35.2,23.2,1009.9,100.0,3.5,"Rain, Overcast",EDT,N.Y.C.,61761,4285.6
7,2018-10-27 07:00:00,47.4,39.2,92.39,35.4,25.5,1009.2,100.0,6.1,"Rain, Overcast",EDT,N.Y.C.,61761,4506.1
8,2018-10-27 08:00:00,48.1,40.4,92.74,37.7,24.1,1007.9,100.0,2.2,"Rain, Overcast",EDT,N.Y.C.,61761,4748.4
9,2018-10-27 09:00:00,46.1,37.0,94.24,41.6,28.1,1006.6,100.0,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,5045.3
10,2018-10-27 10:00:00,45.8,36.5,95.9,38.4,29.5,1005.7,100.0,2.1,"Rain, Overcast",EDT,N.Y.C.,61761,5315.1
11,2018-10-27 11:00:00,46.7,37.7,92.5,40.1,29.2,1004.5,100.0,1.9,"Rain, Overcast",EDT,N.Y.C.,61761,5476.8
12,2018-10-27 12:00:00,47.4,38.9,92.11,36.8,28.1,1003.4,100.0,2.8,"Rain, Overcast",EDT,N.Y.C.,61761,5552.9
13,2018-10-27 13:00:00,48.4,40.2,93.76,38.9,27.5,1002.1,100.0,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,5552.3
14,2018-10-27 14:00:00,49.2,41.7,92.85,38.7,25.0,1001.2,100.0,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,5544.9
15,2018-10-27 15:00:00,48.9,41.6,93.07,34.1,23.7,999.9,100.0,2.5,"Rain, Overcast",EDT,N.Y.C.,61761,5480.9
16,2018-10-27 16:00:00,49.9,43.4,92.33,32.3,20.4,999.7,100.0,5.1,"Rain, Overcast",EDT,N.Y.C.,61761,5471.3
17,2018-10-27 17:00:00,50.3,50.3,91.15,30.2,20.4,999.2,100.0,4.7,"Rain, Overcast",EDT,N.Y.C.,61761,5492.2
18,2018-10-27 18:00:00,51.0,51.0,91.76,27.7,20.8,999.0,100.0,3.5,"Rain, Overcast",EDT,N.Y.C.,61761,5520.7
19,2018-10-27 19:00:00,51.0,51.0,91.76,25.3,17.4,999.0,100.0,6.6,Overcast,EDT,N.Y.C.,61761,5563.9
20,2018-10-27 20:00:00,50.3,50.3,95.19,29.2,19.2,999.5,100.0,7.2,"Rain, Overcast",EDT,N.Y.C.,61761,5465.0
21,2018-10-27 21:00:00,50.4,50.4,94.08,29.8,12.1,1000.2,100.0,2.8,"Rain, Overcast",EDT,N.Y.C.,61761,5333.8
22,2018-10-27 22:00:00,50.2,50.2,94.84,17.2,8.8,1000.8,100.0,5.2,"Rain, Overcast",EDT,N.Y.C.,61761,5181.5
23,2018-10-27 23:00:00,49.6,45.6,94.48,24.816666666666663,9.8,1001.7,100.0,3.5,"Rain, Overcast",EDT,N.Y.C.,61761,4949.6
0,2018-10-28 00:00:00,48.2,43.8,95.01,24.33611111111111,10.3,1002.7,100.0,3.1,"Rain, Overcast",EDT,N.Y.C.,61761,4701.4
1,2018-10-28 01:00:00,47.1,43.0,95.77,24.175462962962964,8.5,1003.2,100.0,4.5,"Rain, Overcast",EDT,N.Y.C.,61761,4446.9
2,2018-10-28 02:00:00,46.8,43.1,94.3,23.33804012345679,7.5,1004.1,100.0,2.7,"Rain, Overcast",EDT,N.Y.C.,61761,4270.0
3,2018-10-28 03:00:00,46.3,42.7,94.98,22.261046810699586,7.2,1004.9,100.0,8.6,"Rain, Overcast",EDT,N.Y.C.,61761,4152.1
4,2018-10-28 04:00:00,45.6,41.9,95.53,23.104554612482854,6.9,1004.9,100.0,9.1,Overcast,EDT,N.Y.C.,61761,4071.4
5,2018-10-28 05:00:00,46.5,42.4,90.8,22.819202603452215,8.2,1005.9,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4072.6
6,2018-10-28 06:00:00,46.5,42.0,93.03,22.5663845188424,9.4,1006.3,97.5,9.9,Overcast,EDT,N.Y.C.,61761,4135.5
7,2018-10-28 07:00:00,46.5,41.8,91.68,22.29820477815564,9.8,1006.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4280.7
8,2018-10-28 08:00:00,46.3,41.8,87.23,22.124898887272114,9.2,1007.4,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4446.6
9,2018-10-28 09:00:00,46.7,42.0,86.84,22.10220756670087,10.0,1008.2,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4704.4
10,2018-10-28 10:00:00,47.7,42.2,82.83,21.2586997649176,13.2,1008.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,4964.1
11,2018-10-28 11:00:00,49.1,44.5,76.57,21.281299439486077,11.3,1008.5,97.5,9.9,Overcast,EDT,N.Y.C.,61761,5063.0
12,2018-10-28 12:00:00,49.7,44.4,73.62,19.7,14.5,1008.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,5148.2
13,2018-10-28 13:00:00,49.5,44.4,75.19,21.285233962041854,13.5,1008.6,95.7,9.9,Overcast,EDT,N.Y.C.,61761,5160.1
14,2018-10-28 14:00:00,51.6,51.6,70.34,21.152744073314643,14.2,1008.2,96.2,9.9,Overcast,EDT,N.Y.C.,61761,5143.3
15,2018-10-28 15:00:00,51.7,51.7,69.58,21.134361567250927,13.7,1007.9,98.9,9.9,Overcast,EDT,N.Y.C.,61761,5177.3
16,2018-10-28 16:00:00,52.5,52.5,66.5,21.27946992017446,10.3,1008.1,98.2,9.9,Overcast,EDT,N.Y.C.,61761,5204.3
17,2018-10-28 17:00:00,51.9,51.9,62.33,21.43475457867553,11.4,1008.7,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5271.9
18,2018-10-28 18:00:00,50.9,50.9,68.07,21.56819723857365,7.6,1008.4,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5377.6
19,2018-10-28 19:00:00,51.7,51.7,67.8,21.704966241284946,7.9,1009.0,97.5,9.9,Overcast,EDT,N.Y.C.,61761,5508.6
20,2018-10-28 20:00:00,51.4,51.4,71.76,21.981449969730637,11.4,1009.3,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5483.3
21,2018-10-28 21:00:00,51.4,51.4,72.94,22.17305237177745,6.9,1008.6,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5360.0
22,2018-10-28 22:00:00,50.3,50.3,76.51,22.228901275002638,7.1,1008.7,22.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5158.9
23,2018-10-28 23:00:00,50.7,50.7,80.76,22.32097453508055,5.2,1008.5,58.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,4865.5
0,2018-10-29 00:00:00,50.1,50.1,81.44,22.365255552522132,5.2,1007.9,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4545.2
1,2018-10-29 01:00:00,48.9,46.5,89.08,22.404096100241965,5.8,1007.6,100.0,6.9,"Rain, Overcast",EDT,N.Y.C.,61761,4337.3
2,2018-10-29 02:00:00,48.5,46.6,89.14,22.58845999081249,4.8,1006.7,100.0,8.8,"Rain, Overcast",EDT,N.Y.C.,61761,4180.9
3,2018-10-29 03:00:00,48.7,46.5,91.73,22.879351971245253,5.4,1005.9,100.0,7.6,"Rain, Overcast",EDT,N.Y.C.,61761,4093.0
4,2018-10-29 04:00:00,49.7,46.5,89.7,22.913586218415915,7.9,1004.8,98.2,9.2,"Rain, Overcast",EDT,N.Y.C.,61761,4059.4
5,2018-10-29 05:00:00,51.9,51.9,87.94,17.2,10.9,1004.3,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4160.1
6,2018-10-29 06:00:00,51.6,51.6,86.07,23.0,14.2,1004.6,91.4,9.9,Overcast,EDT,N.Y.C.,61761,4532.2
7,2018-10-29 07:00:00,50.3,50.3,87.07,23.0,13.5,1005.2,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5153.8
8,2018-10-29 08:00:00,50.3,50.3,84.8,21.9,10.8,1005.7,95.7,9.9,Overcast,EDT,N.Y.C.,61761,5583.9
9,2018-10-29 09:00:00,50.5,50.5,81.8,20.8,11.4,1006.4,92.6,9.9,Overcast,EDT,N.Y.C.,61761,5866.8
10,2018-10-29 10:00:00,51.2,51.2,80.65,21.9,12.0,1007.1,100.0,9.9,Overcast,EDT,N.Y.C.,61761,6008.3
11,2018-10-29 11:00:00,51.7,51.7,74.77,23.0,16.9,1007.5,100.0,9.9,Overcast,EDT,N.Y.C.,61761,6067.5
12,2018-10-29 12:00:00,52.6,52.6,72.45,23.3,15.6,1008.1,98.2,9.9,Overcast,EDT,N.Y.C.,61761,6072.5
13,2018-10-29 13:00:00,54.4,54.4,65.32,23.084615384615386,15.5,1008.0,97.5,9.9,Overcast,EDT,N.Y.C.,61761,6043.2
14,2018-10-29 14:00:00,56.0,56.0,61.38,23.2,15.9,1008.4,95.7,9.9,Overcast,EDT,N.Y.C.,61761,6045.8
15,2018-10-29 15:00:00,55.3,55.3,57.25,25.3,15.0,1009.3,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5962.5
16,2018-10-29 16:00:00,55.8,55.8,55.96,24.2,17.9,1009.9,95.7,9.9,Overcast,EDT,N.Y.C.,61761,6000.5
17,2018-10-29 17:00:00,55.7,55.7,53.99,23.683431952662723,14.8,1010.2,87.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6049.6
18,2018-10-29 18:00:00,54.4,54.4,56.93,23.0,14.1,1010.8,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6118.4
19,2018-10-29 19:00:00,52.5,52.5,61.46,23.66310228233305,11.8,1011.6,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6069.9
20,2018-10-29 20:00:00,52.4,52.4,63.3,24.023102282333053,10.7,1012.4,98.2,9.9,Overcast,EDT,N.Y.C.,61761,5939.0
21,2018-10-29 21:00:00,51.6,51.6,60.99,25.3,12.8,1013.0,98.2,9.9,Overcast,EDT,N.Y.C.,61761,5722.7
22,2018-10-29 22:00:00,49.4,44.1,62.96,27.7,13.7,1013.7,79.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5431.0
23,2018-10-29 23:00:00,48.2,43.4,64.78,24.11330032604758,11.5,1014.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,5056.1
0,2018-10-30 00:00:00,47.8,43.4,65.09,24.192821777908115,10.0,1014.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,4663.6
1,2018-10-30 01:00:00,47.0,42.2,66.17,24.230658884734908,10.3,1014.6,46.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4380.8
2,2018-10-30 02:00:00,46.2,41.1,66.08,19.7,10.8,1014.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,4198.7
3,2018-10-30 03:00:00,45.0,39.3,71.2,20.8,11.5,1015.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,4107.2
4,2018-10-30 04:00:00,44.4,38.8,70.22,23.86973174905755,10.9,1014.8,6.1,9.9,Clear,EDT,N.Y.C.,61761,4075.7
5,2018-10-30 05:00:00,45.0,39.3,64.56,23.84943436764171,11.4,1015.0,4.4,9.9,Clear,EDT,N.Y.C.,61761,4175.8
6,2018-10-30 06:00:00,43.9,37.4,65.24,23.820818750119514,13.0,1015.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,4558.1
7,2018-10-30 07:00:00,43.4,38.0,72.98,23.78666540556823,9.8,1016.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5203.3
8,2018-10-30 08:00:00,42.8,37.4,73.19,24.12722085603225,9.4,1017.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,5646.9
9,2018-10-30 09:00:00,44.5,39.3,68.43,24.4044892607016,9.9,1017.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,5886.5
10,2018-10-30 10:00:00,45.9,39.0,59.47,25.1,16.8,1017.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5980.1
11,2018-10-30 11:00:00,47.9,41.0,51.63,24.2,19.0,1017.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,5974.4
12,2018-10-30 12:00:00,49.6,43.8,45.2,23.0,16.3,1017.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5983.1
13,2018-10-30 13:00:00,52.0,52.0,39.89,24.2,15.5,1017.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,6008.0
14,2018-10-30 14:00:00,53.3,53.3,35.92,21.9,17.0,1017.0,6.1,9.9,Clear,EDT,N.Y.C.,61761,5958.2
15,2018-10-30 15:00:00,54.3,54.3,33.62,28.6,15.4,1016.8,6.1,9.9,Clear,EDT,N.Y.C.,61761,5957.2
16,2018-10-30 16:00:00,55.1,55.1,32.45,26.4,17.0,1017.1,0.0,9.9,Clear,EDT,N.Y.C.,61761,5990.3
17,2018-10-30 17:00:00,55.8,55.8,31.0,24.150000000000002,14.1,1017.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,6013.8
18,2018-10-30 18:00:00,53.3,53.3,37.31,23.83571428571429,9.6,1017.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,6099.0
19,2018-10-30 19:00:00,52.4,52.4,38.81,23.273214285714285,8.9,1018.8,4.4,9.9,Clear,EDT,N.Y.C.,61761,6059.5
20,2018-10-30 20:00:00,52.8,52.8,36.84,23.72876984126984,8.4,1019.3,4.4,9.9,Clear,EDT,N.Y.C.,61761,5929.6
21,2018-10-30 21:00:00,51.8,51.8,39.53,23.63876984126984,11.0,1019.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,5750.6
22,2018-10-30 22:00:00,50.5,50.5,43.01,23.362646825396826,7.1,1020.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,5443.7
23,2018-10-30 23:00:00,48.9,46.3,45.71,23.283911507936505,6.1,1020.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5064.3
0,2018-10-31 00:00:00,47.6,47.6,49.66,23.22873123015873,1.4,1020.4,6.1,9.9,Clear,EDT,N.Y.C.,61761,4677.5
1,2018-10-31 01:00:00,46.5,44.3,52.47,23.224282924603173,4.7,1020.6,0.0,9.9,Clear,EDT,N.Y.C.,61761,4380.4
2,2018-10-31 02:00:00,46.8,45.2,50.76,23.158031120851373,3.9,1020.7,0.0,9.9,Clear,EDT,N.Y.C.,61761,4198.9
